date,RV,RQ,RS_plus,RS_minus,delta_J,BV,TPQ,MedRQ,nobs
2008-03-17,0.000323303172,4.613112e-11,0.0001632211416,0.000160082031,3.139110600000006e-06,0.00029140338,3.3746720000000006e-11,1.3608880000000002e-11,78
2008-03-18,0.000201467647,2.028091e-11,0.000128990786,7.2476861e-05,5.6513925e-05,0.000262198203,4.830071e-11,1.9274950000000003e-11,78
2008-03-19,0.00022998138,1.4540810000000005e-11,6.934940520000001e-05,0.000160631974,-9.12825688e-05,0.000231689382,1.3157230000000002e-11,7.188206000000001e-12,78
2008-03-20,0.000157795252,8.44913e-12,0.000102464296,5.5330956e-05,4.713334e-05,0.000154559242,8.019575e-12,2.6202700000000005e-12,78
2008-03-24,8.7472937e-05,3.1800770000000002e-12,5.622498700000001e-05,3.1247950000000006e-05,2.4977037000000003e-05,8.7138817e-05,3.1468190000000003e-12,2.9203330000000005e-12,78
2008-03-25,9.8110697e-05,3.787466000000001e-12,5.85708316e-05,3.9539865e-05,1.903096659999999e-05,9.6410737e-05,3.39689e-12,1.021025e-12,78
2008-03-26,8.9741879e-05,2.5539690000000005e-12,4.02210029e-05,4.9520876e-05,-9.2998731e-06,8.6790804e-05,2.263311e-12,7.304895e-13,78
2008-03-27,0.000123055965,7.754168e-12,4.57654956e-05,7.7290469e-05,-3.152497339999999e-05,0.000107400323,2.9812290000000004e-12,9.997774000000001e-13,78
2008-03-28,8.0098292e-05,2.139357e-12,3.1578946e-05,4.851934600000001e-05,-1.69404e-05,7.4961438e-05,1.95623e-12,1.1832610000000001e-12,78
2008-03-31,8.692149700000001e-05,4.4686560000000006e-12,4.86315816e-05,3.8289915e-05,1.03416666e-05,6.326118200000001e-05,1.3696820000000002e-12,4.921128e-13,78
2008-04-01,8.3276986e-05,2.6846370000000004e-12,6.19434138e-05,2.1333572e-05,4.06098418e-05,8.518293300000001e-05,3.1813620000000004e-12,1.3750810000000002e-12,78
2008-04-02,8.850943999999999e-05,2.641714e-12,3.61562805e-05,5.235315900000001e-05,-1.6196878500000005e-05,7.8119861e-05,2.446619e-12,1.1669690000000005e-12,78
2008-04-03,7.605220700000001e-05,1.7163350000000005e-12,4.326982260000001e-05,3.2782385000000005e-05,1.04874376e-05,7.999755100000001e-05,1.666811e-12,6.528065000000001e-13,78
2008-04-04,6.8245075e-05,1.531385e-12,3.61923588e-05,3.2052715999999996e-05,4.139642800000005e-06,6.0463567e-05,1.21333e-12,4.718151000000001e-13,78
2008-04-07,5.383923900000001e-05,1.5192380000000004e-12,2.0799269500000003e-05,3.303997e-05,-1.2240700500000004e-05,4.6415185e-05,7.719577000000002e-13,3.207642000000001e-13,78
2008-04-08,5.289020100000001e-05,7.705842000000001e-13,2.78850289e-05,2.5005173000000005e-05,2.8798558999999948e-06,5.695017100000001e-05,1.184317e-12,5.096526e-13,78
2008-04-09,5.1799175e-05,1.547896e-12,1.64206191e-05,3.5378556e-05,-1.89579369e-05,3.9923281e-05,3.624923e-13,1.7720010000000002e-13,78
2008-04-10,7.5490092e-05,2.7552920000000004e-12,3.67872851e-05,3.8702807e-05,-1.9155219000000004e-06,6.8123151e-05,1.5936850000000002e-12,6.023891e-13,78
2008-04-11,6.8573851e-05,1.461824e-12,2.58750011e-05,4.269885e-05,-1.68238489e-05,7.003984800000001e-05,1.6776390000000005e-12,6.388071e-13,78
2008-04-14,5.5534948e-05,1.3880210000000001e-12,2.5710429600000003e-05,2.9824519e-05,-4.114089399999999e-06,4.1528258000000005e-05,5.550408000000001e-13,3.075918000000001e-13,78
2008-04-15,5.8000718e-05,2.1167130000000003e-12,3.14548249e-05,2.6545893e-05,4.908931900000002e-06,4.5154946e-05,5.924128e-13,3.414579000000001e-13,78
2008-04-16,4.8474983e-05,1.0705390000000002e-12,3.3817255e-05,1.4657728000000002e-05,1.9159527e-05,3.633966e-05,4.5221620000000004e-13,4.708997999999999e-13,78
2008-04-17,5.4078839e-05,1.2922610000000002e-12,3.1734722100000005e-05,2.2344117e-05,9.3906051e-06,4.6424788e-05,5.253819e-13,4.118988000000001e-13,78
2008-04-18,5.3750447e-05,9.293875000000001e-13,3.11695664e-05,2.2580881e-05,8.588685399999998e-06,5.6200852e-05,9.912904000000001e-13,5.523138000000002e-13,78
2008-04-21,3.500546e-05,4.3318440000000004e-13,1.80203257e-05,1.6985134e-05,1.0351917000000015e-06,3.2569019e-05,3.353365e-13,1.3035130000000001e-13,78
2008-04-22,4.9756863e-05,8.124884e-13,2.23102787e-05,2.7446584e-05,-5.136305300000002e-06,4.8058769e-05,9.165804e-13,7.421372000000001e-13,78
2008-04-23,6.3362577e-05,1.4006610000000002e-12,3.22906305e-05,3.1071947e-05,1.2186835000000008e-06,5.2934765e-05,7.203444000000002e-13,6.953722e-13,78
2008-04-24,0.000114315951,6.944157000000001e-12,4.69244161e-05,6.739153500000001e-05,-2.0467118900000003e-05,9.5881449e-05,3.0433450000000007e-12,2.283499e-12,78
2008-04-25,7.3465959e-05,2.56459e-12,3.54396106e-05,3.8026348e-05,-2.5867374e-06,6.711194800000001e-05,1.564324e-12,4.918883000000002e-13,78
2008-04-28,3.8546170000000005e-05,7.721982000000002e-13,1.74033905e-05,2.114278e-05,-3.739389500000001e-06,3.523956e-05,4.990113000000002e-13,1.1296600000000001e-13,78
2008-04-29,3.3563954e-05,5.289685000000002e-13,1.46250215e-05,1.8938932e-05,-4.3139105000000016e-06,2.9888391e-05,2.0126090000000006e-13,1.5966940000000002e-13,78
2008-04-30,0.000130424066,1.2282250000000003e-11,5.09812806e-05,7.944278500000001e-05,-2.846150440000001e-05,0.000148900398,1.666417e-11,1.131539e-11,78
2008-05-01,6.958529e-05,1.7902750000000005e-12,5.11346538e-05,1.8450636e-05,3.26840178e-05,6.6259445e-05,1.2387030000000005e-12,6.589383000000001e-13,78
2008-05-02,8.3447858e-05,3.5435820000000005e-12,3.2170670000000005e-05,5.1277188e-05,-1.9106517999999997e-05,8.4188403e-05,3.5453210000000007e-12,1.211332e-12,78
2008-05-05,3.7456851e-05,7.016248000000001e-13,1.80777529e-05,1.9379099e-05,-1.3013461000000003e-06,3.5609029e-05,6.623209000000002e-13,3.974181000000001e-13,78
2008-05-06,5.0983638e-05,8.939198000000002e-13,3.3041798600000004e-05,1.7941839e-05,1.50999596e-05,4.4418733e-05,6.531099000000002e-13,3.327996000000001e-13,78
2008-05-07,5.334187900000001e-05,9.955194e-13,1.03534957e-05,4.2988383e-05,-3.263488730000001e-05,5.342040700000001e-05,1.203768e-12,5.280659000000001e-13,78
2008-05-08,7.0111592e-05,1.976983e-12,4.2065193800000005e-05,2.8046398e-05,1.40187958e-05,6.2973958e-05,1.513327e-12,1.3994530000000002e-12,78
2008-05-09,4.2606753000000005e-05,8.187556e-13,2.46278496e-05,1.7978903e-05,6.648946600000003e-06,3.8440115000000006e-05,3.805279000000001e-13,1.874938e-13,78
2008-05-12,4.1734199e-05,6.334355000000001e-13,2.80163361e-05,1.3717862e-05,1.42984741e-05,3.5498825e-05,3.830592e-13,4.336510000000001e-13,78
2008-05-13,2.9294644e-05,2.8077600000000005e-13,1.40819906e-05,1.5212654000000002e-05,-1.130663400000001e-06,3.0483085e-05,4.084773000000001e-13,1.6410150000000006e-13,78
2008-05-14,3.5006757e-05,6.865887000000002e-13,1.71588668e-05,1.784789e-05,-6.890231999999997e-07,2.8676368000000005e-05,5.401975e-13,1.770745e-13,78
2008-05-15,4.734065700000001e-05,7.114888e-13,2.87179456e-05,1.8622711e-05,1.00952346e-05,4.9376223000000006e-05,8.501022e-13,4.479964000000001e-13,78
2008-05-16,3.8518122e-05,5.297003e-13,1.84938404e-05,2.0024281e-05,-1.5304405999999992e-06,4.0055274000000005e-05,6.443841000000002e-13,3.019883e-13,78
2008-05-19,5.3738056999999995e-05,1.3772620000000005e-12,2.57945172e-05,2.794354e-05,-2.1490228e-06,5.2143456e-05,1.3190110000000002e-12,1.0922140000000001e-12,78
2008-05-20,4.906963100000001e-05,8.140396000000001e-13,1.95705855e-05,2.9499046000000003e-05,-9.9284605e-06,5.0862067000000005e-05,8.541416e-13,3.397786000000001e-13,78
2008-05-21,8.5896712e-05,2.7376040000000007e-12,2.45103496e-05,6.1386363e-05,-3.68760134e-05,9.2906065e-05,4.112154e-12,1.8564650000000004e-12,78
2008-05-22,4.5132659e-05,8.351707000000002e-13,2.35226561e-05,2.1610003e-05,1.9126531000000005e-06,4.1876798e-05,5.504914e-13,2.868296e-13,78
2008-05-23,6.3443711e-05,1.7834280000000005e-12,2.20914696e-05,4.1352241000000006e-05,-1.92607714e-05,4.9790044e-05,5.745106000000001e-13,2.739263000000001e-13,78
2008-05-27,5.0164051e-05,1.4353070000000004e-12,3.25679049e-05,1.7596145999999998e-05,1.4971758900000002e-05,4.1044142e-05,6.355171e-13,4.416888000000001e-13,78
2008-05-28,6.1686499e-05,1.7465050000000001e-12,3.48197077e-05,2.6866791000000004e-05,7.952916700000001e-06,5.1693245e-05,8.657834000000001e-13,4.520394e-13,78
2008-05-29,5.284724e-05,1.189652e-12,3.29746208e-05,1.9872619e-05,1.31020018e-05,5.4981651e-05,1.1703710000000002e-12,8.316552000000002e-13,78
2008-05-30,5.1548577e-05,3.028215e-12,1.74147584e-05,3.4133818e-05,-1.67190596e-05,3.1854161e-05,3.8254250000000003e-13,1.7855850000000004e-13,78
2008-06-02,5.1034541e-05,1.1097870000000001e-12,1.9955731600000004e-05,3.1078809e-05,-1.11230774e-05,4.8605843e-05,7.502581e-13,5.054157000000001e-13,78
2008-06-03,8.3481058e-05,4.390642e-12,3.95665706e-05,4.3914487000000006e-05,-4.347916400000001e-06,8.6663134e-05,3.079674000000001e-12,1.281404e-12,78
2008-06-04,0.000100222592,4.152879e-12,5.24669329e-05,4.7755659e-05,4.7112738999999965e-06,0.000101507997,3.167771e-12,1.228704e-12,78
2008-06-05,7.1865882e-05,2.699976e-12,4.9189705500000006e-05,2.2676177e-05,2.6513528500000008e-05,6.6216062e-05,1.4041090000000002e-12,7.402424000000002e-13,78
2008-06-06,0.000133358076,6.378715000000001e-12,4.25475068e-05,9.0810569e-05,-4.8263062199999995e-05,0.000142180698,5.865467e-12,2.1589430000000002e-12,78
2008-06-09,0.000100637164,4.182914000000001e-12,5.2777724800000006e-05,4.7859439e-05,4.918285800000005e-06,8.7545694e-05,3.5474910000000004e-12,1.7923980000000004e-12,78
2008-06-10,0.00010374827,5.083173000000001e-12,6.26855252e-05,4.1062745000000006e-05,2.1622780200000004e-05,8.6748297e-05,2.165517e-12,1.008325e-12,78
2008-06-11,0.000121106421,4.85195e-12,4.71840509e-05,7.392237000000001e-05,-2.6738319100000005e-05,0.000117077917,3.994731000000001e-12,3.3745450000000003e-12,78
2008-06-12,7.8429197e-05,1.7609680000000002e-12,3.68072176e-05,4.162198e-05,-4.8147624e-06,8.1547996e-05,2.389657e-12,1.120467e-12,78
2008-06-13,0.000120306386,1.118004e-11,8.37046671e-05,3.6601719e-05,4.71029481e-05,0.000114888936,6.888877e-12,1.9673100000000004e-12,78
2008-06-16,5.4419584e-05,1.0005950000000001e-12,3.35489575e-05,2.0870627e-05,1.26783305e-05,5.3727509e-05,9.035038e-13,5.502829000000001e-13,78
2008-06-17,6.765005e-05,1.9390100000000002e-12,1.9149325e-05,4.8500725e-05,-2.93514e-05,5.665116100000001e-05,9.236621000000001e-13,5.258665000000002e-13,78
2008-06-18,8.7474598e-05,2.7491720000000004e-12,4.60065614e-05,4.1468036e-05,4.538525399999999e-06,8.0992747e-05,2.6865080000000005e-12,1.0850420000000001e-12,78
2008-06-19,7.3276961e-05,1.9539660000000005e-12,3.8784475000000006e-05,3.4492486000000004e-05,4.291989000000002e-06,7.1001602e-05,1.5115880000000005e-12,9.031721e-13,78
2008-06-20,8.0806901e-05,2.8403940000000005e-12,2.72098234e-05,5.3597078e-05,-2.63872546e-05,6.7866269e-05,1.146172e-12,7.267986000000001e-13,78
2008-06-23,7.0074887e-05,1.7460840000000005e-12,4.04714325e-05,2.9603454000000003e-05,1.0867978499999998e-05,6.0645109e-05,1.501004e-12,6.8606e-13,78
2008-06-24,8.1099069e-05,2.7240110000000004e-12,4.9508382000000006e-05,3.1590687e-05,1.7917695000000003e-05,6.7519231e-05,1.3543290000000004e-12,8.812362000000001e-13,78
2008-06-25,0.000102335478,5.325198000000001e-12,5.16877638e-05,5.0647714000000005e-05,1.040049799999998e-06,9.5903646e-05,4.706559000000001e-12,3.274164e-12,78
2008-06-26,9.7906186e-05,3.0230980000000004e-12,3.1172036400000004e-05,6.6734149e-05,-3.55621126e-05,0.000105181359,3.1872729999999997e-12,2.1083680000000003e-12,78
2008-06-27,0.000111331464,3.749346e-12,5.20705274e-05,5.9260936e-05,-7.190408599999998e-06,0.000121841675,5.112712e-12,1.917282e-12,78
2008-06-30,9.1901137e-05,2.538248e-12,4.15386879e-05,5.0362449e-05,-8.8237611e-06,9.7868853e-05,3.5426520000000004e-12,2.3620520000000004e-12,78
2008-07-01,0.000191182994,1.474405e-11,0.0001185565136,7.262648000000001e-05,4.593003359999999e-05,0.000186440644,1.3184640000000003e-11,4.349029e-12,78
2008-07-02,0.000124075312,5.592784000000001e-12,3.3902868700000004e-05,9.0172444e-05,-5.62695753e-05,0.000107065429,3.2480720000000007e-12,1.3865740000000001e-12,78
2008-07-03,0.000215531035,2.0805340000000005e-11,7.9852541e-05,0.000135678494,-5.582595300000001e-05,0.00021195358,1.3733590000000002e-11,6.622976000000001e-12,78
2008-07-07,0.000142380035,6.884096000000001e-12,9.08718689e-05,5.1508167000000006e-05,3.936370189999999e-05,0.000142125281,8.898067e-12,3.6892820000000006e-12,78
2008-07-08,0.000141561132,1.611768e-11,2.8182109500000005e-05,0.000113379023,-8.519691350000001e-05,0.000106000976,3.0587129999999997e-12,1.109684e-12,78
2008-07-09,0.000261583812,2.228504e-11,0.0001449583014,0.00011662551,2.833279139999998e-05,0.0002463539679999,2.3259690000000004e-11,8.444066000000002e-12,78
2008-07-10,0.000471870386,1.3818060000000002e-10,0.0002521394309,0.000219730955,3.240847590000002e-05,0.000495306317,3.3453070000000005e-10,1.3038020000000003e-10,78
2008-07-11,0.000173142985,1.16487e-11,6.16802616e-05,0.000111462723,-4.97824614e-05,0.000162315718,9.804593e-12,5.238999e-12,78
2008-07-14,0.000265345851,2.376646e-11,0.0001355614336,0.000129784418,5.777015599999991e-06,0.000253075504,1.4973350000000003e-11,1.002682e-11,78
2008-07-15,0.000208564616,2.995152e-11,0.0001529456035,5.5619012e-05,9.73265915e-05,0.000181438332,1.5729360000000002e-11,9.043213000000002e-12,78
2008-07-16,0.000155582156,7.463376000000001e-12,9.13576114e-05,6.4224544e-05,2.7133067400000012e-05,0.000153722855,8.564960000000001e-12,5.60643e-12,78
2008-07-17,9.0909509e-05,2.8481650000000007e-12,4.7527263100000005e-05,4.3382246000000005e-05,4.145017099999998e-06,8.852308100000001e-05,2.203221e-12,1.106349e-12,78
2008-07-18,4.783705e-05,7.672099000000003e-13,2.24451372e-05,2.5391913e-05,-2.9467757999999985e-06,4.3176064e-05,4.756376e-13,2.807365e-13,78
2008-07-21,9.6699363e-05,4.073761000000001e-12,7.205534099999999e-05,2.4644022e-05,4.7411319e-05,8.237958600000001e-05,2.210219e-12,7.498295000000002e-13,78
2008-07-22,0.000109607779,3.5527550000000002e-12,5.70765976e-05,5.2531182e-05,4.545415600000003e-06,0.000107820435,3.508759e-12,2.4342360000000005e-12,78
2008-07-23,7.4757152e-05,1.954441e-12,1.7290488e-05,5.7466664000000005e-05,-4.0176176e-05,6.4022346e-05,1.7982700000000004e-12,1.211436e-12,78
2008-07-24,0.000111967276,5.772633000000001e-12,5.8826943600000005e-05,5.3140333e-05,5.686610600000009e-06,0.000109784541,4.298815000000001e-12,1.4569180000000005e-12,78
2008-07-25,7.0242971e-05,1.900741e-12,2.21179407e-05,4.8125030000000006e-05,-2.6007089300000005e-05,5.8170869e-05,1.5136220000000001e-12,5.365994000000001e-13,78
2008-07-28,7.8529778e-05,2.088355e-12,5.53850979e-05,2.314468e-05,3.22404179e-05,7.4474725e-05,2.546721e-12,9.62047e-13,78
2008-07-29,0.000117687022,5.096478e-12,7.61220257e-05,4.1564997e-05,3.45570287e-05,0.000121929085,5.204104000000001e-12,2.1411280000000002e-12,78
2008-07-30,0.000105740295,2.935388e-12,4.82145765e-05,5.7525719e-05,-9.311142499999998e-06,0.000113588313,3.710288e-12,1.2799810000000001e-12,78
2008-07-31,0.000114371863,6.075659000000001e-12,4.34117585e-05,7.0960105e-05,-2.75483465e-05,0.000101682177,3.539268e-12,1.1266050000000001e-12,78
2008-08-01,6.8038185e-05,2.247061e-12,2.98837898e-05,3.8154395e-05,-8.270605200000004e-06,5.8559036e-05,9.769226000000001e-13,4.0896330000000004e-13,78
2008-08-04,6.9095807e-05,3.686832e-12,5.5591012600000006e-05,1.3504795e-05,4.20862176e-05,7.705074500000001e-05,3.718133000000001e-12,1.7216e-12,78
2008-08-05,5.8115275e-05,1.2636370000000001e-12,3.1560756000000004e-05,2.6554519e-05,5.0062370000000025e-06,5.0171579e-05,7.829455000000001e-13,3.608002000000001e-13,78
2008-08-06,8.4234665e-05,3.250786000000001e-12,3.2967352100000006e-05,5.1267312e-05,-1.8299959899999997e-05,6.9970678e-05,1.197246e-12,7.983469000000002e-13,78
2008-08-07,8.613658400000001e-05,3.3951990000000005e-12,7.06742326e-05,1.5462351999999998e-05,5.52118806e-05,9.0509563e-05,4.586276e-12,1.663849e-12,78
2008-08-08,7.050401e-05,1.4562010000000002e-12,4.0110314000000006e-05,3.0393696e-05,9.716618000000004e-06,6.8450996e-05,1.763709e-12,7.317091000000001e-13,78
2008-08-11,6.8897084e-05,1.819267e-12,2.8298813400000003e-05,4.059827e-05,-1.2299456599999996e-05,6.2345817e-05,1.4319260000000005e-12,8.300354e-13,78
2008-08-12,0.000111073908,4.183066e-12,5.72094806e-05,5.3864427000000006e-05,3.345053599999992e-06,0.000102032221,3.199544e-12,1.538348e-12,78
2008-08-13,7.9499869e-05,2.702209e-12,5.61480707e-05,2.3351799000000003e-05,3.27962717e-05,7.9653571e-05,2.4922280000000002e-12,8.012875000000001e-13,78
2008-08-14,7.897977900000001e-05,4.235159e-12,3.3858885600000004e-05,4.5120894e-05,-1.1262008400000002e-05,7.7072411e-05,4.465409000000001e-12,1.8839550000000003e-12,78
2008-08-15,7.7986442e-05,3.5254630000000007e-12,2.18662731e-05,5.6120169e-05,-3.42538959e-05,5.0927092e-05,6.387131e-13,5.564921000000001e-13,78
2008-08-18,7.105573500000001e-05,1.866599e-12,3.211318470000001e-05,3.894255e-05,-6.829365299999996e-06,6.456424600000001e-05,1.641002e-12,9.566558e-13,78
2008-08-19,0.000107212398,3.891773e-12,5.86156408e-05,4.8596757e-05,1.00188838e-05,0.000108782223,4.900453e-12,2.5248070000000003e-12,78
2008-08-20,8.3937195e-05,3.299896e-12,5.80955119e-05,2.5841683e-05,3.22538289e-05,7.1931872e-05,1.4137950000000002e-12,5.720517e-13,78
2008-08-21,5.282397100000001e-05,1.143073e-12,2.9998226700000003e-05,2.2825745e-05,7.172481700000003e-06,4.4839346e-05,6.869336e-13,3.881168e-13,78
2008-08-22,5.8703818e-05,3.193743e-12,1.6061000700000002e-05,4.2642817e-05,-2.65818163e-05,4.7464276e-05,6.560126e-13,3.215176000000001e-13,78
2008-08-25,6.3475304e-05,2.4013330000000003e-12,4.1898069e-05,2.1577235e-05,2.0320834e-05,5.3142703e-05,9.342939e-13,2.539148e-13,78
2008-08-26,6.6830219e-05,1.2594830000000001e-12,4.00681144e-05,2.6762104e-05,1.33060104e-05,6.8857652e-05,1.5967980000000005e-12,9.224317000000001e-13,78
2008-08-27,4.4551251e-05,8.474462000000001e-13,2.93789832e-05,1.5172268e-05,1.4206715199999998e-05,4.416602800000001e-05,6.754089000000001e-13,3.447572000000001e-13,78
2008-08-28,4.8885198000000005e-05,9.893822e-13,2.3490436200000003e-05,2.5394762e-05,-1.904325799999998e-06,4.1216429e-05,5.705405000000001e-13,2.1238300000000002e-13,78
2008-08-29,9.9227449e-05,4.0738740000000006e-12,3.07398847e-05,6.8487565e-05,-3.77476803e-05,8.2249808e-05,1.7770890000000005e-12,1.5277960000000005e-12,78
2008-09-02,0.000119155946,4.201957e-12,5.65472647e-05,6.2608681e-05,-6.0614163e-06,0.000112890814,3.655881000000001e-12,2.5626230000000004e-12,78
2008-09-03,0.000123284388,1.1977050000000002e-11,2.73480366e-05,9.5936352e-05,-6.858831540000001e-05,9.438808e-05,3.1483620000000005e-12,1.146642e-12,78
2008-09-04,0.000163615055,8.928604000000002e-12,9.31476055e-05,7.046744900000001e-05,2.268015649999999e-05,0.000171487939,9.102312e-12,2.747157e-12,78
2008-09-05,0.000299611114,3.101951e-11,0.0001323286841999,0.00016728243,-3.495374580000001e-05,0.000291896459,2.90479e-11,1.5567680000000003e-11,78
2008-09-08,0.000171926802,9.168859e-12,5.0369686e-05,0.000121557116,-7.118743000000001e-05,0.00017770356,1.055634e-11,3.851967000000001e-12,78
2008-09-09,0.000170542679,1.2304280000000004e-11,0.000100999219,6.954346e-05,3.1455759e-05,0.000140330759,7.431095000000001e-12,3.102696e-12,78
2008-09-10,0.000276761735,2.39222e-11,0.0001871845871,8.9577148e-05,9.760743910000002e-05,0.000281666328,2.5053580000000005e-11,1.144637e-11,78
2008-09-11,0.000195026855,1.117891e-11,0.0001116443981,8.3382457e-05,2.82619411e-05,0.000189096753,1.5002480000000003e-11,6.260286000000001e-12,78
2008-09-12,0.000461121247,1.126485e-10,0.0002650277111,0.000196093535,6.89341761e-05,0.000433734606,6.815066e-11,2.229402e-11,78
2008-09-15,0.001107414883,9.36144e-10,0.0007324016977,0.000375013185,0.0003573885127,0.000851688376,4.316457e-10,1.408273e-10,78
2008-09-16,0.000699116135,1.738965e-10,0.0002384134652,0.00046070267,-0.0002222892047999,0.000661570077,1.1273870000000002e-10,7.136006000000001e-11,78
2008-09-17,0.001460509581,9.442575e-10,0.0009512457698,0.000509263811,0.0004419819588,0.001291558733,7.394258e-10,3.228005e-10,78
2008-09-18,0.000429650539,6.549718000000001e-11,0.0002053845626999,0.000224265976,-1.8881413300000016e-05,0.000432732911,9.252679999999999e-11,2.750624e-11,78
2008-09-19,0.000227695858,2.420012000000001e-11,5.29039607e-05,0.000174791898,-0.0001218879373,0.000177671977,9.334721e-12,4.267761e-12,78
2008-09-22,0.000395722475,5.050051e-11,0.000202471913,0.000193250562,9.221350999999989e-06,0.000376115397,5.4355360000000016e-11,2.9368130000000004e-11,78
2008-09-23,0.000322467998,3.653898e-11,0.0001632078303,0.000159260168,3.947662299999988e-06,0.000307569049,2.320718e-11,1.099568e-11,78
2008-09-24,0.00027092309,2.651124e-11,0.000164201339,0.000106721751,5.7479588e-05,0.000275611607,2.662553e-11,9.531583e-12,78
2008-09-25,0.000275171082,2.7065270000000003e-11,0.0001700281216,0.00010514296,6.48851616e-05,0.000293025748,3.978219e-11,1.2348310000000002e-11,78
2008-09-26,0.002064722488,6.305691e-09,0.0006104238658,0.001454298622,-0.0008438747562,0.0017262686209999,2.741129e-09,1.7689630000000002e-09,78
2008-09-29,0.000375043816,7.297157000000001e-11,0.0002729657408,0.0001020780749999,0.0001708876658,0.000267145639,2.953393e-11,1.5828940000000004e-11,78
2008-09-30,0.000428810007,1.113904e-10,0.0002321614362,0.000196648571,3.551286520000001e-05,0.000390593055,8.071496e-11,2.7090760000000003e-11,78
2008-10-01,0.000391645847,4.655313000000001e-11,0.0001546271833,0.000237018663,-8.239147970000001e-05,0.000396984553,4.115844e-11,2.410922e-11,78
2008-10-02,0.000974315618,4.641787e-10,0.0003507372357,0.000623578382,-0.0002728411463,0.001128181045,7.863373e-10,3.3699390000000005e-10,78
2008-10-03,0.001443758905,6.785077000000002e-10,0.0007757736129,0.000667985292,0.0001077883209,0.001647227548,1.352265e-09,7.112321000000002e-10,78
2008-10-06,0.00093376236,2.504716e-10,0.0002793783934,0.000654383967,-0.0003750055736,0.00100469679,3.243798e-10,1.83224e-10,78
2008-10-07,0.002557608162,1.9925380000000004e-09,0.0012901312751,0.001267476887,2.2654388100000135e-05,0.002623922327,2.27892e-09,9.217505999999999e-10,78
2008-10-08,0.00176456294,1.288598e-09,0.0006362423473,0.001128320592,-0.0004920782447,0.001866203509,1.8721860000000003e-09,1.0514210000000002e-09,78
2008-10-09,0.006056250944,2.4397570000000003e-08,0.0041553678702,0.001900883074,0.0022544847961999,0.005031250334,7.975674000000002e-09,5.4408290000000015e-09,78
2008-10-10,0.000893562432,5.478854e-10,0.0006826376245,0.000210924808,0.0004717128165,0.000768680276,2.905624e-10,1.1722270000000002e-10,78
2008-10-13,0.002087402133,1.051484e-09,0.000892905079,0.001194497054,-0.000301591975,0.002496558506,2.2220440000000004e-09,1.163951e-09,78
2008-10-14,0.001333033124,6.984408000000001e-10,0.0003728436038,0.00096018952,-0.0005873459162,0.001209017399,5.575866000000001e-10,1.9248180000000002e-10,78
2008-10-15,0.003273769273,3.468952e-09,0.0019973108531,0.00127645842,0.0007208524331,0.003094989804,2.598359e-09,1.403466e-09,78
2008-10-16,0.001595872462,6.155039e-10,0.0008037299505,0.000792142512,1.158743849999997e-05,0.001885230585,1.1283160000000003e-09,4.828229e-10,78
2008-10-17,0.000618175905,1.1823780000000002e-10,0.0003510661919,0.000267109713,8.395647889999999e-05,0.000643957736,1.3905470000000003e-10,5.112643000000001e-11,78
2008-10-20,0.000773611635,1.835407e-10,0.0003245371792,0.000449074456,-0.0001245372768,0.000858954156,2.6461950000000006e-10,1.1671800000000002e-10,78
2008-10-21,0.001137085255,4.151046e-10,0.0005266877792,0.000610397476,-8.37096968e-05,0.001228497658,7.185715e-10,3.956195e-10,78
2008-10-22,0.003613252488,5.394659000000001e-09,0.0020371373356,0.001576115153,0.0004610221826,0.003853868059,8.002901e-09,3.106079e-09,78
2008-10-23,0.00233805366,3.020963e-09,0.0013528170221,0.000985236638,0.0003675803841,0.001549241065,8.017267000000001e-10,3.912931e-10,78
2008-10-24,0.001611864753,1.0023630000000002e-09,0.0007376756064,0.000874189147,-0.0001365135406,0.001663738872,9.085591e-10,6.802799e-10,78
2008-10-27,0.001660439257,1.259341e-09,0.0011729997395,0.000487439517,0.0006855602225,0.001330111659,6.564660000000001e-10,3.629649e-10,78
2008-10-28,0.002502164152,5.781902000000001e-09,0.0007951345333,0.001707029619,-0.0009118950857,0.002568700773,2.6107980000000003e-09,4.036217e-09,78
2008-10-29,0.001010286752,3.1865550000000003e-10,0.0004632630212,0.000547023731,-8.376070980000004e-05,0.001034407681,3.71224e-10,1.664379e-10,78
2008-10-30,0.000993508827,5.985931000000001e-10,0.0005387156399,0.000454793187,8.39224529e-05,0.00077236744,2.359565e-10,8.198595000000001e-11,78
2008-10-31,0.000256633793,1.838862e-11,0.0001411174109,0.000115516382,2.56010289e-05,0.000300444509,3.260659e-11,1.1879490000000002e-11,78
2008-11-03,0.000311065416,3.466739000000001e-11,0.0001789079667,0.000132157449,4.675051770000001e-05,0.000305162846,3.0170480000000003e-11,2.1232970000000003e-11,78
2008-11-04,0.000559492303,1.309511e-10,0.0002059226803,0.000353569623,-0.0001476469427,0.000562233055,1.111859e-10,9.279081e-11,78
2008-11-05,0.000763413068,1.881731e-10,0.0003094395299,0.000453973538,-0.0001445340081,0.000712690691,1.8893030000000008e-10,9.843655e-11,78
2008-11-06,0.00063973707,2.0363490000000004e-10,0.0003863636321,0.0002533734379999,0.0001329901941,0.0004544867799999,7.207246e-11,3.676255e-11,78
2008-11-07,0.000665417006,1.3052920000000002e-10,0.000290213633,0.000375203373,-8.498974000000002e-05,0.00069497224,1.334284e-10,6.150241e-11,78
