date,RV,RQ,RS_plus,RS_minus,delta_J,BV,nobs,RQ_rv2
2000-08-09,4.2335882947031095e-05,1.8151601026272873e-09,2.001139792895723e-05,2.2324485018073865e-05,-2.3130870891166356e-06,4.26046957814193e-05,10344.0,1.7923269849047184e-09
2000-08-10,4.0341149825082624e-05,1.499592317127177e-09,2.635803669388772e-05,1.3983113131194904e-05,1.2374923562692815e-05,3.872456994115205e-05,10421.0,1.6274083692097638e-09
2000-08-13,3.31086988404294e-05,5.702937383994236e-10,2.3942184251728535e-05,9.166514588700867e-06,1.4775669663027667e-05,2.3880823654125157e-05,10375.0,1.0961859389062512e-09
2000-08-14,3.825066766928023e-05,9.077895996972295e-10,1.0408555967948043e-05,2.7842111701332187e-05,-1.7433555733384144e-05,3.0129546954729164e-05,10497.0,1.4631135771457198e-09
2000-08-15,3.780086356981939e-05,1.1707539568899436e-09,1.5651034529043148e-05,2.2149829040776243e-05,-6.498794511733095e-06,3.421628204364033e-05,10474.0,1.4289052866240988e-09
2000-08-16,4.20667284134432e-05,1.8215076430616307e-09,2.501744394691085e-05,1.7049284466532346e-05,7.968159480378504e-06,4.267912420682541e-05,10560.0,1.7696096394103893e-09
2000-08-17,3.754346642568655e-05,1.1379423273161111e-09,1.9937245598142124e-05,1.7606220827544426e-05,2.331024770597698e-06,3.373340076713451e-05,10407.0,1.409511871256653e-09
2000-08-20,2.291233490912532e-05,4.349729283706306e-10,1.4182343738893019e-05,8.729991170232302e-06,5.452352568660717e-06,2.08560046118769e-05,10570.0,5.249750909879228e-10
2000-08-21,3.1806009435717913e-05,9.026757748345512e-10,2.0733368412371512e-05,1.10726410233464e-05,9.660727389025114e-06,3.004456314933787e-05,10644.0,1.011622236224977e-09
2000-08-22,3.188534865445837e-05,8.404969090700838e-10,1.5389114886034308e-05,1.649623376842406e-05,-1.1071188823897534e-06,2.899132472085544e-05,10531.0,1.0166754588163702e-09
2000-08-23,2.0844659125241792e-05,3.349089249171462e-10,1.146432658325888e-05,9.380332541982911e-06,2.083994041275969e-06,1.8300517066934097e-05,10403.0,4.3449981404752593e-10
2000-08-24,2.707426649829387e-05,5.291745096356822e-10,1.5087048305519738e-05,1.1987218192774131e-05,3.099830112745607e-06,2.3003793374912804e-05,10199.0,7.330159064206378e-10
2000-08-27,2.4940063882419572e-05,4.140258226590703e-10,1.8150815133192275e-05,6.789248749227295e-06,1.1361566383964982e-05,2.0347624496708954e-05,9636.0,6.220067864591692e-10
2000-08-28,2.960940364077177e-05,6.723767744134671e-10,1.1573896371950446e-05,1.8035507268821325e-05,-6.4616108968708784e-06,2.5930228969553415e-05,10396.0,8.767167839621486e-10
2000-08-29,4.086229896515584e-05,1.1925710807850986e-09,1.3564621936042926e-05,2.729767702911291e-05,-1.3733055093069984e-05,3.4533622468329305e-05,10204.0,1.6697274767177758e-09
2000-08-30,5.581557422931043e-05,1.5756207536202726e-09,4.091337417803965e-05,1.490220005127078e-05,2.601117412676887e-05,3.9694089656021495e-05,10515.0,3.1153783265476627e-09
2000-08-31,5.297632521641029e-05,2.1267575901850697e-09,3.165931344810977e-05,2.131701176830052e-05,1.034230167980925e-05,4.61167820883577e-05,10294.0,2.8064910334348685e-09
2000-09-04,3.778624311195194e-05,1.5810456668656518e-09,2.30016032650146e-05,1.4784639846937343e-05,8.216963418077257e-06,3.976236495564181e-05,10828.0,1.4278001685155356e-09
2000-09-05,9.769479768546254e-05,7.333714873662662e-09,7.330381657450441e-05,2.4390981110958133e-05,4.8912835463546274e-05,8.563711154436879e-05,10905.0,9.544273494803457e-09
2000-09-06,4.810763647832666e-05,1.3483164871056876e-09,1.9392994653474852e-05,2.8714641824851807e-05,-9.321647171376955e-06,3.671942928621968e-05,10736.0,2.314344687530826e-09
2000-09-07,4.2959796375088135e-05,1.7286383329291534e-09,1.9948132194322843e-05,2.301166418076529e-05,-3.063531986442448e-06,4.157689662455765e-05,10696.0,1.8455441045890356e-09
2000-09-10,5.116713280109286e-05,1.3629214986446455e-09,2.6797352704169867e-05,2.4369780096922996e-05,2.4275726072468717e-06,3.69177667071648e-05,10713.0,2.6180754790846732e-09
2000-09-11,6.910743609900214e-05,2.2911114660888987e-09,3.3628097697979105e-05,3.5479338401023034e-05,-1.851240703043929e-06,4.78655561556418e-05,10580.0,4.775837724177664e-09
2000-09-12,4.5379980219040234e-05,9.710321274095016e-10,1.584574566022105e-05,2.9534234558819184e-05,-1.3688488898598134e-05,3.116138840631947e-05,10913.0,2.059342604680483e-09
2000-09-13,3.0189241459286835e-05,8.338734828836727e-10,1.032040642227495e-05,1.9868835037011885e-05,-9.548428614736935e-06,2.8876867608583738e-05,10875.0,9.113902998871231e-10
2000-09-14,4.987795764066333e-05,1.912158692562468e-09,1.831143900123928e-05,3.156651863942405e-05,-1.3255079638184774e-05,4.372823678771496e-05,10842.0,2.4878106584038057e-09
2000-09-17,4.8036410748939675e-05,1.755006280733145e-09,2.1039061600157978e-05,2.6997349148781697e-05,-5.958287548623719e-06,4.189279509334684e-05,11078.0,2.307496757640847e-09
2000-09-18,5.55151752692948e-05,2.7952337140031652e-09,2.923600029682952e-05,2.627917497246528e-05,2.9568253243642404e-06,5.286996986951255e-05,10988.0,3.0819346851805206e-09
2000-09-19,0.0001093028472252,1.3614350419286687e-08,4.543365879889422e-05,6.386918842630578e-05,-1.8435529627411557e-05,0.0001166805485901,11133.0,1.194711241153541e-08
2000-09-20,8.894486327931497e-05,5.817036276539595e-09,5.770805570392562e-05,3.123680757538935e-05,2.647124812853627e-05,7.626949768118048e-05,10825.0,7.911188703776033e-09
2000-09-21,0.0001974495247595,1.5341139546395063e-08,6.24443288618e-05,0.0001350051958977,-7.25608670359e-05,0.0001238593538914,11125.0,3.89863148277524e-08
2000-09-24,5.7851621690829634e-05,2.4509931533341643e-09,3.0491945623686465e-05,2.735967606714317e-05,3.132269556543295e-06,4.9507506030239133e-05,11087.0,3.3468101322588697e-09
2000-09-25,0.0001228205849789,1.1975274596776444e-08,4.150092426206416e-05,8.131966071683584e-05,-3.981873645477168e-05,0.0001094315977987,11298.0,1.5084896094559197e-08
2000-09-26,0.0001031405965713,9.789862288927426e-09,5.096289452770571e-05,5.217770204359429e-05,-1.2148075158885808e-06,9.894373294417098e-05,11104.0,1.0637982661083662e-08
2000-09-27,6.748931387994773e-05,5.0600404577055315e-09,5.014489108448691e-05,1.7344422795460814e-05,3.28004682890261e-05,7.113396135254617e-05,10899.0,4.554807487986105e-09
2000-09-28,0.0001078101597171,8.163793848800311e-09,3.264427949647628e-05,7.516588022062373e-05,-4.252160072414745e-05,9.035371519091127e-05,10998.0,1.1623030538226613e-08
2000-10-01,0.0001043940632402,6.033349698414816e-09,5.227640687640531e-05,5.211765636379469e-05,1.5875051261061686e-07,7.767463999539886e-05,10836.0,1.0898120439798877e-08
2000-10-02,9.760922082545516e-05,5.80882579291577e-09,4.735707397886686e-05,5.02521468465883e-05,-2.895072867721438e-06,7.6215653201398e-05,11051.0,9.52755999015247e-09
2000-10-03,7.810088845079778e-05,5.271316505454595e-09,4.540154379799238e-05,3.26993446528054e-05,1.2702199145186982e-05,7.260383258103249e-05,11148.0,6.099748776803958e-09
2000-10-04,5.94210344812332e-05,2.0671713119126945e-09,2.367829763774288e-05,3.574273684349032e-05,-1.206443920574744e-05,4.546615567554282e-05,10920.0,3.530859338819905e-09
2000-10-05,0.000123691351446,1.9079746218175767e-08,4.457475796934751e-05,7.91165934766525e-05,-3.454183550730499e-05,0.0001381294545641,11066.0,1.529955042253789e-08
2000-10-08,5.30801253166999e-05,3.1527340199528534e-09,2.8749798049642912e-05,2.433032726705699e-05,4.419470782585922e-06,5.614921210447083e-05,10950.0,2.8174997036365657e-09
2000-10-09,0.0001156962781958,1.5403133105199164e-08,4.9251189472384295e-05,6.64450887234157e-05,-1.719389925103141e-05,0.0001241093594585,11137.0,1.3385628788359947e-08
2000-10-10,0.0002550684821583,6.167885316917051e-08,0.0001280547998266,0.0001270136823317,1.041117494900005e-06,0.0002483522763519,11308.0,6.505993059053901e-08
2000-10-11,0.0004517671504141,2.1827889703569822e-07,0.00013994139249220002,0.0003118257579219,-0.00017188436542969998,0.0004672032716449,11381.0,2.0409355819327607e-07
2000-10-12,0.0001073070999932,1.0831409161952242e-08,7.268945492202181e-05,3.461764507117818e-05,3.8071809850843635e-05,0.0001040740561425,11215.0,1.1514813708950621e-08
2000-10-15,8.262034974485799e-05,6.5810947197870874e-09,5.073444115765336e-05,3.188590858720462e-05,1.884853257044874e-05,8.112394664824368e-05,11204.0,6.826122191962655e-09
2000-10-16,0.0001467791159193,1.8482495323704075e-08,5.952608330493542e-05,8.725303261436458e-05,-2.772694930942916e-05,0.0001359503413887,11195.0,2.1544108870051305e-08
2000-10-17,0.0009983128496596,8.804768816131435e-07,0.00019023618148129992,0.0008080766681783,-0.0006178404866970001,0.0009383372962923,9471.0,9.96628545795471e-07
2000-10-18,0.0001046996110659,9.169036189398302e-09,7.020640772603258e-05,3.449320333986741e-05,3.571320438616518e-05,9.575508440494584e-05,11249.0,1.0962008557350728e-08
2000-10-19,0.0001444374656038,1.3431054126788544e-08,6.691424069447592e-05,7.752322490932408e-05,-1.0608984214848161e-05,0.0001158924248033,11157.0,2.086218147004891e-08
2000-10-22,0.0001081294513089,8.097724426615991e-09,7.415076363190455e-05,3.3978687676995445e-05,4.0172075954909104e-05,8.99873570376194e-05,11170.0,1.1691978240363775e-08
2000-10-23,0.0001224249433322,1.0356492711989426e-08,8.783949647248474e-05,3.4585446859715255e-05,5.325404961276949e-05,0.0001017668546826,11031.0,1.4987866749892382e-08
2000-10-24,0.0001486768845691,2.0878136106274078e-08,6.410110863910363e-05,8.457577592999637e-05,-2.0474667290892743e-05,0.0001444926853037,11134.0,2.2104816005173485e-08
2000-10-25,0.0002033809419622,5.046037933383163e-08,9.99491433367e-05,0.0001034317986255,-3.482655288799993e-06,0.0002246338784196,11188.0,4.136380755343176e-08
2000-10-26,0.0001203951712852,1.2210349395040675e-08,8.008037397230108e-05,4.031479731289892e-05,3.9765576659402165e-05,0.0001105004497504,11141.0,1.4494997268792647e-08
2000-10-30,9.98234287056564e-05,1.0328957331257746e-08,7.58843662671067e-05,2.3939062438549715e-05,5.194530382855698e-05,0.0001016314780531,11104.0,9.964716918553267e-09
2000-10-31,4.659664265453913e-05,2.463111407663501e-09,2.9071636865201448e-05,1.752500578933768e-05,1.1546631075863768e-05,4.962974317547393e-05,10956.0,2.1712471066748155e-09
2000-11-01,6.720764699799982e-05,5.182676579961992e-09,2.8322389366832183e-05,3.888525763116764e-05,-1.0562868264335455e-05,7.199080899644059e-05,10833.0,4.516867815007755e-09
2000-11-02,5.749417234198295e-05,3.3536600342772526e-09,2.9356685548702934e-05,2.8137486793280017e-05,1.2191987554229167e-06,5.7910793763142745e-05,10809.0,3.3055798532896374e-09
2000-11-03,7.220907562314949e-05,5.3418941387545856e-09,2.7436706021379638e-05,4.4772369601769855e-05,-1.7335663580390217e-05,7.308826266066656e-05,10391.0,5.214150602349722e-09
2000-11-06,5.750846842248837e-05,2.471346408643884e-09,4.074191122387023e-05,1.676655719861814e-05,2.3975354025252094e-05,4.971263831908224e-05,10582.0,3.307223940300342e-09
2000-11-07,3.558483485410182e-05,2.00622134774911e-09,1.4909721029192135e-05,2.0675113824909687e-05,-5.765392795717552e-06,4.479086232424098e-05,8006.0,1.2662804715936999e-09
