date,RV,RQ,RS_plus,RS_minus,delta_J,BV,nobs,RQ_rv2
2018-04-23,0.000187439260057,3.239029397231456e-08,6.511305532919999e-05,0.0001223262047278,-5.7213149398600014e-05,0.0001799730367925,46790.0,3.513347621071567e-08
2018-04-24,0.0001588558634236,2.104237779345676e-08,6.803814476819453e-05,9.081771865540546e-05,-2.2779573887210926e-05,0.0001450599110487,46691.0,2.523518534405745e-08
2018-04-25,4.820280827519642e-05,2.366689791092477e-09,2.5636644660157298e-05,2.256616361503912e-05,3.0704810451181774e-06,4.864863606610649e-05,46798.0,2.3235107256153444e-09
2018-04-26,8.253594514914864e-05,5.531746135822162e-09,2.9378892216304814e-05,5.3157052932843824e-05,-2.377816071653901e-05,7.437570931306916e-05,46312.0,6.812182241663273e-09
2018-04-29,6.674683971822559e-05,3.926411081872501e-09,2.8267889702828702e-05,3.847895001539689e-05,-1.0211060312568187e-05,6.266108107807031e-05,46713.0,4.455140612370497e-09
2018-04-30,5.9948953602091994e-05,3.158142960372212e-09,3.947850255391873e-05,2.0470451048173267e-05,1.900805150574546e-05,5.619735723654816e-05,46725.0,3.593877037985779e-09
2018-05-01,6.797485276220984e-05,4.057230992898584e-09,2.725854056189792e-05,4.071631220031192e-05,-1.3457771638414003e-05,6.36963970166177e-05,46781.0,4.620580608044107e-09
2018-05-02,0.0001036772864313,1.0433777947549865e-08,5.9127361222354564e-05,4.454992520894544e-05,1.4577436013409127e-05,0.0001021458660326,46791.0,1.0748979721757824e-08
2018-05-03,4.745019594234447e-05,1.8004876157995417e-09,3.890587815038963e-05,8.54431779195484e-06,3.036156035843479e-05,4.243215308936776e-05,46788.0,2.2515210949668835e-09
2018-05-06,3.291358748273431e-05,7.71735577225303e-10,1.3499888387406849e-05,1.941369909532746e-05,-5.913810707920611e-06,2.778012917942073e-05,46780.0,1.0833042409836046e-09
2018-05-07,5.013579961178349e-05,1.6894932432817914e-09,2.716991850305611e-05,2.296588110872738e-05,4.204037394328732e-06,4.1103445637583614e-05,46786.0,2.5135984027129096e-09
2018-05-08,3.1424121298294443e-05,1.2548819658973618e-09,1.671325151598729e-05,1.4710869782307152e-05,2.0023817336801397e-06,3.5424313202902915e-05,46792.0,9.874753993699224e-10
2018-05-09,2.1062703880855436e-05,4.581665362084605e-10,1.2692117391022553e-05,8.370586489832883e-06,4.32153090118967e-06,2.140482506839195e-05,46696.0,4.4363749477260266e-10
2018-05-10,2.3391232135220145e-05,5.153661150654734e-10,1.2544698785936652e-05,1.0846533349283493e-05,1.6981654366531595e-06,2.27016764813851e-05,46768.0,5.471497408037556e-10
2018-05-13,1.8007542996332413e-05,3.552759316252849e-10,8.01745839352313e-06,9.990084602809283e-06,-1.972626209286154e-06,1.8848764724121443e-05,46755.0,3.242716047647605e-10
2018-05-14,3.998894525048032e-05,1.6014319546788023e-09,1.9290867041684665e-05,2.069807820879566e-05,-1.4072111671109937e-06,4.001789543040466e-05,46734.0,1.5991157422459128e-09
2018-05-15,2.372297905729879e-05,6.593809223198703e-10,1.5094308994782599e-05,8.62867006251619e-06,6.4656389322664086e-06,2.567841354756696e-05,46718.0,5.627797353530369e-10
