date,RV,RQ,RS_plus,RS_minus,delta_J,BV,nobs,RQ_rv2
2009-07-23,8.088390854181997e-05,5.344203846872361e-09,4.1733192161244485e-05,3.915071638057549e-05,2.582475780668996e-06,7.310406176726681e-05,1559.0,6.5422066610014985e-09
2009-07-26,8.209005704128812e-05,4.194972267522046e-09,3.969556994623561e-05,4.239448709505251e-05,-2.698917148816901e-06,6.476860557030733e-05,1550.0,6.738777465041938e-09
2009-07-27,0.0001241470205713,8.01380263459729e-09,4.622590226917845e-05,7.792111830212155e-05,-3.1695216032943095e-05,8.951984492053865e-05,1551.0,1.5412482716730786e-08
2009-07-28,0.0001309561310619,1.1432326470703212e-08,5.417574875817215e-05,7.678038230372784e-05,-2.2604633545555687e-05,0.000106922057924,1554.0,1.7149508262701528e-08
2009-07-29,0.0002197716120891,1.3518903539429014e-08,0.00017682320326850538,4.294840882059463e-05,0.00013387479444791075,0.0001162708198106,1549.0,4.829956148024185e-08
2009-07-30,8.937142536747645e-05,9.163358569394047e-09,4.556936382612873e-05,4.380206154134772e-05,1.767302284781013e-06,9.572543324213292e-05,1549.0,7.987251672214414e-09
2009-08-02,0.0001244884082261,4.8826337936833044e-09,9.236125251216351e-05,3.212715571393648e-05,6.023409679822703e-05,6.98758455668574e-05,1548.0,1.549736378266812e-08
2009-08-03,7.064742377830264e-05,2.4854914060159645e-09,3.5050119044584796e-05,3.5597304733717845e-05,-5.471856891330491e-07,4.985470294782594e-05,1548.0,4.991058486511082e-09
2009-08-04,9.746229764549066e-05,6.275032366443564e-09,3.999443430478836e-05,5.7467863340702304e-05,-1.7473429035913947e-05,7.921510188369112e-05,1553.0,9.498899462338214e-09
2009-08-05,8.711237641042903e-05,5.784016088716736e-09,3.6958603139091596e-05,5.015377327133744e-05,-1.3195170132245841e-05,7.605271914084819e-05,1549.0,7.588566123872272e-09
2009-08-06,0.0001501275811035,1.3559829579891567e-08,0.00010831608468988248,4.1811496413617505e-05,6.650458827626498e-05,0.0001164466812747,1550.0,2.2538290607987967e-08
2009-08-09,5.621733992919932e-05,3.4032340875459142e-09,2.4930422374230582e-05,3.1286917554968737e-05,-6.356495180738154e-06,5.8337244428803065e-05,1550.0,3.160389308715148e-09
2009-08-10,7.236329139451642e-05,4.369557094506494e-09,2.533079116379165e-05,4.7032500230724776e-05,-2.1701709066933127e-05,6.610262547362619e-05,1552.0,5.236445941447695e-09
2009-08-11,9.918846989004515e-05,9.753120176813232e-09,6.180940289552528e-05,3.7379066994519865e-05,2.4430335901005424e-05,9.875788665627283e-05,1552.0,9.838352559128394e-09
2009-08-12,0.0001027748837326,4.026787525807151e-09,4.970453347715061e-05,5.307035025544939e-05,-3.365816778298783e-06,6.345697381539046e-05,1552.0,1.0562676726249448e-08
2009-08-13,7.615641069007182e-05,5.268550929481547e-09,2.756476168492956e-05,4.8591649005142254e-05,-2.1026887320212692e-05,7.258478442126523e-05,1551.0,5.799798889194885e-09
2009-08-16,0.000218618265865,1.8615070268557147e-08,1.8255858807200004e-05,0.0002003624070578,-0.0001821065482506,0.0001364370560682,1553.0,4.779394616981983e-08
2009-08-17,5.0318045441703475e-05,1.6743356765246865e-09,3.3813108625009876e-05,1.6504936816693596e-05,1.7308171808316283e-05,4.091864705149336e-05,1557.0,2.531905697073336e-09
2009-08-18,0.000103997760002,4.5857190382376334e-09,6.188860126354025e-05,4.210915873845976e-05,1.9779442525080478e-05,6.771793734482492e-05,1557.0,1.081553408543359e-08
2009-08-19,3.061599830155256e-05,9.283209464434967e-10,2.383493970346259e-05,6.781058598089972e-06,1.7053881105372617e-05,3.0468359759650612e-05,1555.0,9.373393520006693e-10
2009-08-20,9.464427561901036e-05,4.48574954550548e-09,8.30256743298612e-05,1.1618601289149168e-05,7.140707304071202e-05,6.697573848421143e-05,1556.0,8.957538907447198e-09
2009-08-23,8.970342198212461e-05,4.602958553967442e-09,4.899438395697566e-05,4.070903802514895e-05,8.285345931826715e-06,6.784510707462582e-05,1555.0,8.046703915303117e-09
2009-08-24,0.0001004696497485,9.795082469808304e-09,4.718254271270811e-05,5.328710703579189e-05,-6.104564323083781e-06,9.897010897138744e-05,1549.0,1.0094150520586267e-08
2009-08-25,8.510076015581672e-05,4.360377899415149e-09,4.996177306271463e-05,3.513898709310209e-05,1.4822785969612542e-05,6.603315757568427e-05,1552.0,7.242139379097843e-09
2009-08-26,6.73114977400487e-05,2.9116054255251602e-09,3.379976519342555e-05,3.351173254662315e-05,2.8803264680239736e-07,5.395929415332599e-05,1551.0,4.530837728008582e-09
2009-08-27,9.21429148870638e-05,3.9104943769846536e-09,4.2908520033365785e-05,4.923439485369801e-05,-6.325874820332228e-06,6.253394579733997e-05,1546.0,8.490316763884683e-09
2009-08-30,6.860058649712447e-05,2.3302086879928745e-09,2.013211749997062e-05,4.846846899715385e-05,-2.833635149718323e-05,4.827223516673818e-05,1549.0,4.706040467749456e-09
2009-08-31,0.0001377196295504,1.7069212456052184e-08,4.500081676249806e-05,9.271881278790194e-05,-4.771799602540388e-05,0.0001306491961554,1553.0,1.8966696363499408e-08
2009-09-01,9.74880958318586e-05,9.313992076771606e-09,4.3318116297294116e-05,5.4169979534564486e-05,-1.085186323727037e-05,9.65090258824096e-05,1553.0,9.503928828921646e-09
2009-09-02,6.27451547384748e-05,1.7872276318528265e-09,3.800229644968574e-05,2.474285828878905e-05,1.3259438160896694e-05,4.227561509727359e-05,1550.0,3.936954443155146e-09
2009-09-03,5.5867748804904705e-05,9.4289609363003e-10,3.459503057628031e-05,2.12727182286244e-05,1.3322312347655904e-05,3.070661319048439e-05,1551.0,3.121205356527931e-09
2009-09-07,7.05855569574115e-05,2.3165292464788264e-09,4.862580431551098e-05,2.1959752641900512e-05,2.666605167361047e-05,4.813033603122698e-05,1548.0,4.982320850987982e-09
2009-09-08,4.95268246476248e-05,2.6664635913077336e-09,3.0591026121604695e-05,1.89357985260201e-05,1.16552275955846e-05,5.163781164328843e-05,1555.0,2.452906359676575e-09
2009-09-09,4.783327021488652e-05,1.5537985969081175e-09,2.9897370792326854e-05,1.7935899422559665e-05,1.196147136976719e-05,3.941825207829639e-05,1558.0,2.2880217394503497e-09
2009-09-10,6.308903312484026e-05,3.653075979193677e-09,3.1508140769342455e-05,3.158089235549781e-05,-7.27515861553542e-08,6.044068149180382e-05,1553.0,3.980226100627192e-09
2009-09-13,7.290324154697137e-05,4.444626780424106e-09,4.620396592700023e-05,2.669927561997114e-05,1.9504690307029083e-05,6.666803417248859e-05,1552.0,5.314882628056052e-09
2009-09-14,6.459774078119855e-05,3.935414521253331e-09,2.925881260910324e-05,3.5338928172095314e-05,-6.080115562992074e-06,6.273288229671367e-05,1550.0,4.172868114034923e-09
